0	0	0	0	i+u
1	0	0	0	p/2
2	0	0	0	x
3	14680068	0	0	v
4	0	0	0	t
5	14680068	0	0	v
6	0	0	0	x
7	0	0	0	p
8	0	0	0	x
9	14680068	0	0	v
10	0	0	0	t
11	14680068	0	0	v
12	0	0	0	x
13	0	0	0	p/2
14	0	0	0	w+r+s+i+u
15	0	0	0	p/2
16	0	0	0	x
17	14680068	0	0	v
18	0	0	0	y-t
19	14680068	0	0	v
20	0	0	0	x
21	0	0	0	p
22	0	0	0	x
23	14680068	0	0	v
24	0	0	0	y-t
25	14680068	0	0	v
26	0	0	0	x
27	0	0	0	3*p/2
28	0	0	0	w+r+s+i+u
29	0	0	0	p/2
30	0	0	0	x
31	14680068	0	0	v
32	0	0	0	t
33	14680068	0	0	v
34	0	0	0	x
35	0	0	0	p
36	0	0	0	x
37	14680068	0	0	v
38	0	0	0	t
39	14680068	0	0	v
40	0	0	0	x
41	0	0	0	p/2
42	0	0	0	w+r+s+i+u
43	0	0	0	p/2
44	0	0	0	x
45	14680068	0	0	v
46	0	0	0	y-t
47	14680068	0	0	v
48	0	0	0	x
49	0	0	0	p
50	0	0	0	x
51	14680068	0	0	v
52	0	0	0	y-t
53	14680068	0	0	v
54	0	0	0	x
55	0	0	0	3*p/2
56	0	1	0	w+s+r
