0	0	0	0	i-a
1	14680065	0	0	u+p/2
2	14680065	0	0	q
3	14680065	0	0	q+v/2
4	14680065	2	n	q
5	14680065	0	0	z-q-q
6	14680065	0	0	q+v/2+q
7	14680065	0	0	z-q
8	14680065	0	0	v/2
9	14680065	0	0	2*z
10	14680065	0	0	v/2
11	14680065	0	0	z
12	14680065	0	0	v/2
13	14680065	0	0	2*z
14	14680065	0	0	v/2
15	14680065	0	0	z
16	14680065	0	0	v/2
17	14680065	0	0	2*z
18	14680065	0	0	v/2
19	14680065	0	0	z-q
20	14680065	0	0	q+v/2+q
21	14680065	3	4	z-q
22	14680065	0	0	q
23	14680065	0	0	v/2
24	14680065	0	0	q
25	14680065	0	0	t
26	14680065	0	0	q
27	14680065	0	0	p
28	14680065	0	0	q
29	14680065	0	0	q+v/2
30	14680065	2	n	q
31	14680065	0	0	z-q-q
32	14680065	0	0	q+v/2+q
33	14680065	0	0	z-q
34	14680065	0	0	v/2
35	14680065	0	0	2*z
36	14680065	0	0	v/2
37	14680065	0	0	z
38	14680065	0	0	v/2
39	14680065	0	0	2*z
40	14680065	0	0	v/2
41	14680065	0	0	z
42	14680065	0	0	v/2
43	14680065	0	0	2*z
44	14680065	0	0	v/2
45	14680065	0	0	z-q
46	14680065	0	0	q+v/2+q
47	14680065	3	30	z-q
48	14680065	0	0	q
49	14680065	0	0	v/2
50	14680065	0	0	q
51	14680065	0	0	t
52	14680065	0	0	q
53	14680065	0	0	p/2+w
54	0	0	0	s+r+i
55	14680065	0	0	u+p/2
56	14680065	0	0	q
57	14680065	0	0	q+v/2
58	14680065	2	n	q
59	14680065	0	0	z-q-q
60	14680065	0	0	q+v/2+q
61	14680065	0	0	z-q
62	14680065	0	0	v/2
63	14680065	0	0	2*z
64	14680065	0	0	v/2
65	14680065	0	0	z
66	14680065	0	0	v/2
67	14680065	0	0	2*z
68	14680065	0	0	v/2
69	14680065	0	0	z
70	14680065	0	0	v/2
71	14680065	0	0	2*z
72	14680065	0	0	v/2
73	14680065	0	0	z-q
74	14680065	0	0	q+v/2+q
75	14680065	3	58	z-q
76	14680065	0	0	q
77	14680065	0	0	v/2
78	14680065	0	0	q
79	14680065	0	0	y-t
80	14680065	0	0	q
81	14680065	0	0	p
82	14680065	0	0	q
83	14680065	0	0	q+v/2
84	14680065	2	n	q
85	14680065	0	0	z-q-q
86	14680065	0	0	q+v/2+q
87	14680065	0	0	z-q
88	14680065	0	0	v/2
89	14680065	0	0	2*z
90	14680065	0	0	v/2
91	14680065	0	0	z
92	14680065	0	0	v/2
93	14680065	0	0	2*z
94	14680065	0	0	v/2
95	14680065	0	0	z
96	14680065	0	0	v/2
97	14680065	0	0	2*z
98	14680065	0	0	v/2
99	14680065	0	0	z-q
100	14680065	0	0	q+v/2+q
101	14680065	3	84	z-q
102	14680065	0	0	q
103	14680065	0	0	v/2
104	14680065	0	0	q
105	14680065	0	0	y-t
106	14680065	0	0	q
107	14680065	0	0	3*p/2+w
108	0	0	0	r+s+i
109	14680065	0	0	u+p/2
110	14680065	0	0	q
111	14680065	0	0	q+v/2
112	14680065	2	n	q
113	14680065	0	0	z-q-q
114	14680065	0	0	q+v/2+q
115	14680065	0	0	z-q
116	14680065	0	0	v/2
117	14680065	0	0	2*z
118	14680065	0	0	v/2
119	14680065	0	0	z
120	14680065	0	0	v/2
121	14680065	0	0	2*z
122	14680065	0	0	v/2
123	14680065	0	0	z
124	14680065	0	0	v/2
125	14680065	0	0	2*z
126	14680065	0	0	v/2
127	14680065	0	0	z-q
128	14680065	0	0	q+v/2+q
129	14680065	3	112	z-q
130	14680065	0	0	q
131	14680065	0	0	v/2
132	14680065	0	0	q
133	14680065	0	0	t
134	14680065	0	0	q
135	14680065	0	0	p
136	14680065	0	0	q
137	14680065	0	0	q+v/2
138	14680065	2	n	q
139	14680065	0	0	z-q-q
140	14680065	0	0	q+v/2+q
141	14680065	0	0	z-q
142	14680065	0	0	v/2
143	14680065	0	0	2*z
144	14680065	0	0	v/2
145	14680065	0	0	z
146	14680065	0	0	v/2
147	14680065	0	0	2*z
148	14680065	0	0	v/2
149	14680065	0	0	z
150	14680065	0	0	v/2
151	14680065	0	0	2*z
152	14680065	0	0	v/2
153	14680065	0	0	z-q
154	14680065	0	0	q+v/2+q
155	14680065	3	138	z-q
156	14680065	0	0	q
157	14680065	0	0	v/2
158	14680065	0	0	q
159	14680065	0	0	t
160	14680065	0	0	q
161	14680065	0	0	p/2+w
162	0	0	0	r+s+i
163	14680065	0	0	p/2+u
164	14680065	0	0	q
165	14680065	0	0	q+v/2
166	14680065	2	n	q
167	14680065	0	0	z-q-q
168	14680065	0	0	q+v/2+q
169	14680065	0	0	z-q
170	14680065	0	0	v/2
171	14680065	0	0	2*z
172	14680065	0	0	v/2
173	14680065	0	0	z
174	14680065	0	0	v/2
175	14680065	0	0	2*z
176	14680065	0	0	v/2
177	14680065	0	0	z
