0	0	0	0	i+u
1	0	0	0	p/2
2	0	0	0	q
3	0	0	0	q+v/2
4	0	2	n	q
5	0	0	0	z-q-q
6	0	0	0	q+v/2+q
7	0	0	0	z-q
8	0	0	0	v/2
9	0	0	0	2*z
10	0	0	0	v/2
11	0	0	0	z
12	0	0	0	v/2
13	0	0	0	2*z
14	0	0	0	v/2
15	0	0	0	z
16	0	0	0	v/2
17	0	0	0	2*z
18	0	0	0	v/2
19	0	0	0	z-q
20	0	0	0	q+v/2+q
21	0	3	4	z-q
22	0	0	0	q
23	0	0	0	v/2
24	0	0	0	q
25	0	0	0	t
26	0	0	0	q
27	0	0	0	p
28	0	0	0	q
29	0	0	0	q+v/2
30	0	2	n	q
31	0	0	0	z-q-q
32	0	0	0	q+v/2+q
33	0	0	0	z-q
34	0	0	0	v/2
35	0	0	0	2*z
36	0	0	0	v/2
37	0	0	0	z
38	0	0	0	v/2
39	0	0	0	2*z
40	0	0	0	v/2
41	0	0	0	z
42	0	0	0	v/2
43	0	0	0	2*z
44	0	0	0	v/2
45	0	0	0	z-q
46	0	0	0	q+v/2+q
47	0	3	30	z-q
48	0	0	0	q
49	0	0	0	v/2
50	0	0	0	q
51	0	0	0	t
52	0	0	0	q
53	0	0	0	p/2
54	0	0	0	w+r+s+i+u
55	0	0	0	p/2
56	0	0	0	q
57	0	0	0	q+v/2
58	0	2	n	q
59	0	0	0	z-q-q
60	0	0	0	q+v/2+q
61	0	0	0	z-q
62	0	0	0	v/2
63	0	0	0	2*z
64	0	0	0	v/2
65	0	0	0	z
66	0	0	0	v/2
67	0	0	0	2*z
68	0	0	0	v/2
69	0	0	0	z
70	0	0	0	v/2
71	0	0	0	2*z
72	0	0	0	v/2
73	0	0	0	z-q
74	0	0	0	q+v/2+q
75	0	3	58	z-q
76	0	0	0	q
77	0	0	0	v/2
78	0	0	0	q
79	0	0	0	y-t
80	0	0	0	q
81	0	0	0	p
82	0	0	0	q
83	0	0	0	q+v/2
84	0	2	n	q
85	0	0	0	z-q-q
86	0	0	0	q+v/2+q
87	0	0	0	z-q
88	0	0	0	v/2
89	0	0	0	2*z
90	0	0	0	v/2
91	0	0	0	z
92	0	0	0	v/2
93	0	0	0	2*z
94	0	0	0	v/2
95	0	0	0	z
96	0	0	0	v/2
97	0	0	0	2*z
98	0	0	0	v/2
99	0	0	0	z-q
100	0	0	0	q+v/2+q
101	0	3	84	z-q
102	0	0	0	q
103	0	0	0	v/2
104	0	0	0	q
105	0	0	0	y-t
106	0	0	0	q
107	0	0	0	3*p/2
108	0	0	0	w+r+s+i+u
109	0	0	0	p/2
110	0	0	0	q
111	14680096	0	0	q+v/2
112	14680096	2	n	q
113	0	0	0	z-q-q
114	14680096	0	0	q+v/2+q
115	0	0	0	z-q
116	0	0	0	v/2
117	0	0	0	2*z
118	0	0	0	v/2
119	0	0	0	z
120	0	0	0	v/2
121	0	0	0	2*z
122	0	0	0	v/2
123	0	0	0	z
124	0	0	0	v/2
125	0	0	0	2*z
126	0	0	0	v/2
127	0	0	0	z-q
128	14680096	0	0	q+v/2+q
129	0	3	112	z-q
130	0	0	0	q
131	0	0	0	v/2
132	0	0	0	q
133	0	0	0	t
134	0	0	0	q
135	0	0	0	p
136	0	0	0	q
137	14680096	0	0	q+v/2
138	14680096	2	n	q
139	0	0	0	z-q-q
140	14680096	0	0	q+v/2+q
141	0	0	0	z-q
142	0	0	0	v/2
143	0	0	0	2*z
144	0	0	0	v/2
145	0	0	0	z
146	0	0	0	v/2
147	0	0	0	2*z
148	0	0	0	v/2
149	0	0	0	z
150	0	0	0	v/2
151	0	0	0	2*z
152	0	0	0	v/2
153	0	0	0	z-q
154	14680096	0	0	q+v/2+q
155	0	3	138	z-q
156	0	0	0	q
157	0	0	0	v/2
158	0	0	0	q
159	0	0	0	t
160	0	0	0	q
161	0	0	0	p/2
162	0	0	0	w+r+s+i+u
163	0	0	0	p/2
164	0	0	0	q
165	14680096	0	0	q+v/2
166	14680096	2	n	q
167	0	0	0	z-q-q
168	14680096	0	0	q+v/2+q
169	0	0	0	z-q
170	0	0	0	v/2
171	0	0	0	2*z
172	0	0	0	v/2
173	0	0	0	z
174	0	0	0	v/2
175	0	0	0	2*z
176	0	0	0	v/2
177	0	0	0	z
178	0	0	0	v/2
179	0	0	0	2*z
180	0	0	0	v/2
181	0	0	0	z-q
182	14680096	0	0	q+v/2+q
183	0	3	166	z-q
184	0	0	0	q
185	0	0	0	v/2
186	0	0	0	q
187	0	0	0	y-t
188	0	0	0	q
189	0	0	0	p
190	0	0	0	q
191	14680096	0	0	q+v/2
192	14680096	2	n	q
193	0	0	0	z-q-q
194	14680096	0	0	q+v/2+q
195	0	0	0	z-q
196	0	0	0	v/2
197	0	0	0	2*z
198	0	0	0	v/2
199	0	0	0	z
200	0	0	0	v/2
201	0	0	0	2*z
202	0	0	0	v/2
203	0	0	0	z
204	0	0	0	v/2
205	0	0	0	2*z
206	0	0	0	v/2
207	0	0	0	z-q
208	14680096	0	0	q+v/2+q
209	0	3	192	z-q
210	0	0	0	q
211	0	0	0	v/2
212	0	0	0	q
213	0	0	0	y-t
214	0	0	0	q
215	0	0	0	3*p/2
216	0	1	0	w+s+r
